ELU/SPPLEANT;Nom du candidat;Commune;Liste;Position dans la liste;Votes;Nombre de bulletins attribués aux candidats par dévolution à concurrence de ce qui est nécessaire pour atteindre le chiffre d'éligibilité.;Total des voix obtenues par les candidats après dévolution.;Total des bulletins restant à répartir par dévolution.;Désignation et classement des élus titulaires;Désignation et classement des élus suppléants
SUPPLEANT;HAESEN Eric;SPRIMONT;EC;9;201;0;201;0;;11
SUPPLEANT;FLAGOTHIER Joëlle;SPRIMONT;EC;10;262;0;262;0;;4
SUPPLEANT;BALTHASAR Joseph;SPRIMONT;EC;11;222;0;222;0;;9
SUPPLEANT;CHAUMONT Joëlle;SPRIMONT;EC;12;132;0;132;0;;16
SUPPLEANT;DYKMANS Pierre;SPRIMONT;EC;13;228;0;228;0;;7
SUPPLEANT;BOURLET Florence;SPRIMONT;EC;14;179;0;179;0;;13
SUPPLEANT;REMY Adrien;SPRIMONT;EC;15;211;0;211;0;;10
SUPPLEANT;VERMEIRE Bénédicte;SPRIMONT;EC;16;198;0;198;0;;12
SUPPLEANT;WAUTLET Laurent;SPRIMONT;EC;17;121;0;121;0;;18
SUPPLEANT;DUPONT Virginie;SPRIMONT;EC;18;226;0;226;0;;8
SUPPLEANT;FLAGOTHIER Renaud;SPRIMONT;EC;19;250;0;250;0;;6
SUPPLEANT;BERTRAND Annie;SPRIMONT;EC;20;105;0;105;0;;19
SUPPLEANT;BIOT Jean-Marie;SPRIMONT;EC;21;130;0;130;0;;17
SUPPLEANT;HORBACH Françoise;SPRIMONT;EC;22;164;0;164;0;;15
SUPPLEANT;ETIENNE Albert;SPRIMONT;EC;23;300;0;300;0;;2
ELU;VAN ACHT Pascal;STAVELOT;PS Stavelot;1;150;69;219;0;1;
SUPPLEANT;PHILIPPART-TARAYRE Caroline;STAVELOT;PS Stavelot;2;90;0;90;0;;6
SUPPLEANT;MONVILLE Jérome;STAVELOT;PS Stavelot;3;104;0;104;0;;2
SUPPLEANT;TILLEUL-SOLHEID Sophie;STAVELOT;PS Stavelot;4;72;0;72;0;;11
SUPPLEANT;DELCOUR Aline;STAVELOT;PS Stavelot;5;98;0;98;0;;3
SUPPLEANT;BONTEMPI Sébastien;STAVELOT;PS Stavelot;6;77;0;77;0;;9
SUPPLEANT;JUNG-SCHMITZ Catherine;STAVELOT;PS Stavelot;7;94;0;94;0;;5
SUPPLEANT;DAHMEN-VERRYKEN Sandrine;STAVELOT;PS Stavelot;8;60;0;60;0;;16
SUPPLEANT;DROUGUET Rudi;STAVELOT;PS Stavelot;9;89;0;89;0;;7
SUPPLEANT;PAROTTE-NIZETTE Sandra;STAVELOT;PS Stavelot;10;77;0;77;0;;10
SUPPLEANT;BUSCHEMAN Eliane;STAVELOT;PS Stavelot;11;80;0;80;0;;8
SUPPLEANT;DESMEDT Philippe;STAVELOT;PS Stavelot;12;65;0;65;0;;13
SUPPLEANT;SOLHEID Raymond;STAVELOT;PS Stavelot;13;67;0;67;0;;12
SUPPLEANT;HUBERT Sylviane;STAVELOT;PS Stavelot;14;61;0;61;0;;15
SUPPLEANT;TIRTIAUX Nicole (dite Michèle);STAVELOT;PS Stavelot;15;62;0;62;0;;14
SUPPLEANT;MACQUET Georges;STAVELOT;PS Stavelot;16;113;0;113;0;;1
SUPPLEANT;NEYS Pierre;STAVELOT;PS Stavelot;17;96;0;96;0;;4
ELU;ERLER Pierre;STAVELOT;CDH;1;615;220;835;0;1;
SUPPLEANT;LEJEUNE Stéphanie;STAVELOT;CDH;2;311;0;311;0;;1
ELU;DUMOULIN Luc;STAVELOT;CDH;3;389;0;389;0;3;1
SUPPLEANT;NEZER Christian;STAVELOT;CDH;4;214;0;214;0;;4
SUPPLEANT;FRANSOLET-SYNE Danielle;STAVELOT;CDH;5;262;0;262;0;;3
ELU;ALARD Pol;STAVELOT;CDH;6;404;0;404;0;2;3
SUPPLEANT;HATALA Ocxana;STAVELOT;CDH;7;148;0;148;0;;6
SUPPLEANT;MARCHAL Julie;STAVELOT;CDH;8;136;0;136;0;;8
SUPPLEANT;CANADA MUNOZ Jean Antoine;STAVELOT;CDH;9;169;0;169;0;;5
SUPPLEANT;DELVAUX-HENRARD Frédérique;STAVELOT;CDH;10;115;0;115;0;;10
SUPPLEANT;DAELEN Bruno;STAVELOT;CDH;11;109;0;109;0;;12
SUPPLEANT;KLEIN-SCHUMACKER Alexia;STAVELOT;CDH;12;109;0;109;0;;13
SUPPLEANT;FONTAINE Victor;STAVELOT;CDH;13;148;0;148;0;;7
SUPPLEANT;SCHWIND Danielle;STAVELOT;CDH;14;136;0;136;0;;9
SUPPLEANT;SCHREUER-MAMMERICKX Claire;STAVELOT;CDH;15;112;0;112;0;;11
SUPPLEANT;MAUDOUX Herman;STAVELOT;CDH;16;288;0;288;0;;2
ELU;MONVILLE Jean;STAVELOT;CDH;17;326;0;326;0;4;2
ELU;de BOURNONVILLE Thierry;STAVELOT;MR-LB;1;1237;484;1721;569;1;
ELU;MOXHET-AUGUSTIN Christiane;STAVELOT;MR-LB;2;381;569;950;0;2;
ELU;KOCKELMANN Raymond;STAVELOT;MR-LB;3;352;0;352;0;9;
ELU;DEPOUHON Florence;STAVELOT;MR-LB;4;459;0;459;0;5;
ELU;LEFEBVRE Patrice;STAVELOT;MR-LB;5;411;0;411;0;7;
SUPPLEANT;FOGUENNE Isabelle;STAVELOT;MR-LB;6;221;0;221;0;;4
SUPPLEANT;PIRON André;STAVELOT;MR-LB;7;251;0;251;0;;3
ELU;LEGROS Fabien;STAVELOT;MR-LB;8;438;0;438;0;6;3
SUPPLEANT;MARION Anne-Sophie;STAVELOT;MR-LB;9;173;0;173;0;;8
SUPPLEANT;GALLE-WALSCHARTS Nancy;STAVELOT;MR-LB;10;180;0;180;0;;7
SUPPLEANT;COECKELBERGS Robert;STAVELOT;MR-LB;11;260;0;260;0;;2
SUPPLEANT;SIMON Nicole;STAVELOT;MR-LB;12;207;0;207;0;;6
SUPPLEANT;SERVAIS-LEJEUNE Nadine;STAVELOT;MR-LB;13;216;0;216;0;;5
SUPPLEANT;HINCK Joseph;STAVELOT;MR-LB;14;333;0;333;0;;1
ELU;GUILLAUME Elisabeth;STAVELOT;MR-LB;15;477;0;477;0;4;1
ELU;DEPRESSEUX Jean-Luc;STAVELOT;MR-LB;16;389;0;389;0;8;
ELU;BURTON André;STAVELOT;MR-LB;17;552;0;552;0;3;
ELU;BLEUS Jean Pol;STAVELOT;Ensemble;1;448;183;631;57;1;
ELU;CABRON-WETZ Anne;STAVELOT;Ensemble;2;223;57;280;0;2;
SUPPLEANT;THERER Philippe;STAVELOT;Ensemble;3;218;0;218;0;;2
SUPPLEANT;MEIERS-VANDEBERG Isabelle;STAVELOT;Ensemble;4;150;0;150;0;;9
SUPPLEANT;JOB Damien;STAVELOT;Ensemble;5;252;0;252;0;;1
SUPPLEANT;DEMORTIER Isabelle;STAVELOT;Ensemble;6;160;0;160;0;;7
SUPPLEANT;ORBAN José;STAVELOT;Ensemble;7;116;0;116;0;;13
SUPPLEANT;LALLEMAND Carine;STAVELOT;Ensemble;8;123;0;123;0;;11
SUPPLEANT;LEGROS André;STAVELOT;Ensemble;9;160;0;160;0;;8
SUPPLEANT;ZIANT-ALBERT Vincianne;STAVELOT;Ensemble;10;106;0;106;0;;14
SUPPLEANT;SOUGNÉ Jacques;STAVELOT;Ensemble;11;168;0;168;0;;5
SUPPLEANT;DETHIER Dominique;STAVELOT;Ensemble;12;121;0;121;0;;12
SUPPLEANT;GERARD André;STAVELOT;Ensemble;13;124;0;124;0;;10
SUPPLEANT;GUISSARD-BYUKUSENGE Rosata;STAVELOT;Ensemble;14;162;0;162;0;;6
SUPPLEANT;VERDIN Joël;STAVELOT;Ensemble;15;199;0;199;0;;3
SUPPLEANT;DEROANNE-DUBOIS Marie-Claire;STAVELOT;Ensemble;16;174;0;174;0;;4
ELU;REINKIN Yves;STAVELOT;Ensemble;17;269;0;269;0;3;4
ELU;DUPONT José;STOUMONT;STOUMONT DEM;1;613;112;725;53;1;
ELU;DEWEZ Jacqueline;STOUMONT;STOUMONT DEM;2;297;53;350;0;3;
ELU;LAMBOTTE Daniel;STOUMONT;STOUMONT DEM;3;315;0;315;0;6;
SUPPLEANT;COLINET-LEGRAND Catherine;STOUMONT;STOUMONT DEM;4;255;0;255;0;;4
SUPPLEANT;PIRON Pol;STOUMONT;STOUMONT DEM;5;230;0;230;0;;5
SUPPLEANT;HUQUE Virginie;STOUMONT;STOUMONT DEM;6;174;0;174;0;;7
ELU;GILLEMAN Cécile;STOUMONT;STOUMONT DEM;7;339;0;339;0;4;7
ELU;BEAUVOIS Samuel;STOUMONT;STOUMONT DEM;8;330;0;330;0;5;
SUPPLEANT;POTELLE Katia;STOUMONT;STOUMONT DEM;9;190;0;190;0;;6
SUPPLEANT;DE HARENNE Laurent;STOUMONT;STOUMONT DEM;10;261;0;261;0;;3
SUPPLEANT;GASPARD-LEFEBVRE Jeannine;STOUMONT;STOUMONT DEM;11;300;0;300;0;;1
SUPPLEANT;GOYENS Rik;STOUMONT;STOUMONT DEM;12;289;0;289;0;;2
ELU;DEPIERREUX Gaëtan;STOUMONT;STOUMONT DEM;13;426;0;426;0;2;2
ELU;GILKINET Didier;STOUMONT;VIVRENSEMBLE;1;686;201;887;76;1;
ELU;PETRE-VANNERUM Yvonne;STOUMONT;VIVRENSEMBLE;2;390;76;466;0;3;
SUPPLEANT;WEYKMANS-ABRAS Bernadette;STOUMONT;VIVRENSEMBLE;3;235;0;235;0;;3
ELU;GOFFIN Philippe;STOUMONT;VIVRENSEMBLE;4;592;0;592;0;2;3
ELU;MONVILLE-HOUSSONLOGE Marie;STOUMONT;VIVRENSEMBLE;5;343;0;343;0;5;
ELU;BEAUPAIN Pascal;STOUMONT;VIVRENSEMBLE;6;283;0;283;0;7;
SUPPLEANT;MARÉCHAL Joëlle;STOUMONT;VIVRENSEMBLE;7;234;0;234;0;;4
SUPPLEANT;DECHAMP Eric;STOUMONT;VIVRENSEMBLE;8;227;0;227;0;;5
SUPPLEANT;CONSTANT-LAFFINEUR Marylène;STOUMONT;VIVRENSEMBLE;9;241;0;241;0;;2
SUPPLEANT;LECLÈRE Oscar;STOUMONT;VIVRENSEMBLE;10;173;0;173;0;;6
ELU;LEJEUNE Anne;STOUMONT;VIVRENSEMBLE;11;298;0;298;0;6;6
SUPPLEANT;MARTINY Marianne;STOUMONT;VIVRENSEMBLE;12;260;0;260;0;;1
ELU;ANDRÉ Albert;STOUMONT;VIVRENSEMBLE;13;415;0;415;0;4;1
ELU;MAGNETTE Jean-Pierre;TELLIN;E-D-A;1;489;93;582;0;1;
SUPPLEANT;LECOMTE-COURARD Carole;TELLIN;E-D-A;2;241;0;241;0;;1
ELU;MARTIN Thiérry;TELLIN;E-D-A;3;314;0;314;0;4;1
SUPPLEANT;LAMOTE Sophie;TELLIN;E-D-A;4;201;0;201;0;;2
SUPPLEANT;JACQUEMIN-SWIRIO Christelle;TELLIN;E-D-A;5;192;0;192;0;;3
SUPPLEANT;DELAIVE Jérôme;TELLIN;E-D-A;6;171;0;171;0;;5
SUPPLEANT;JACQUEMART-BURGRAFF Delphine;TELLIN;E-D-A;7;187;0;187;0;;4
ELU;ROSSIGNOL-GRIDELET Natacha;TELLIN;E-D-A;8;256;0;256;0;5;4
ELU;MARION Marc;TELLIN;E-D-A;9;256;0;256;0;6;
ELU;ALEN Francis;TELLIN;E-D-A;10;339;0;339;0;3;
ELU;DEGEYE Yves;TELLIN;E-D-A;11;527;0;527;0;2;
ELU;DULON Olivier;TELLIN;UNIR;1;221;0;221;22;1;
ELU;HENROTIN Monique;TELLIN;UNIR;2;78;22;100;0;2;
SUPPLEANT;DEOM Joël;TELLIN;UNIR;3;87;0;87;0;;4
SUPPLEANT;CHENOY Marina;TELLIN;UNIR;4;48;0;48;0;;9
SUPPLEANT;ROBAYE Annick;TELLIN;UNIR;5;73;0;73;0;;6
SUPPLEANT;DIDRICHE André;TELLIN;UNIR;6;60;0;60;0;;8
SUPPLEANT;LEJAXHE Anne-Catherine;TELLIN;UNIR;7;86;0;86;0;;5
SUPPLEANT;HOUYAUX Jean-Pierre;TELLIN;UNIR;8;88;0;88;0;;3
SUPPLEANT;LAEREMANS Angélique;TELLIN;UNIR;9;61;0;61;0;;7
SUPPLEANT;LAFFINEUR Patrick;TELLIN;UNIR;10;99;0;99;0;;2
SUPPLEANT;PHILIPPART Sébastien;TELLIN;UNIR;11;100;0;100;0;;1
ELU;BOEVÉ-ANCIAUX Françoise;TELLIN;VivrEnsemble;1;394;0;394;74;1;
ELU;DUFOING Jean-François;TELLIN;VivrEnsemble;2;207;74;281;0;2;
SUPPLEANT;CHARLIER-des TOUCHES Anne;TELLIN;VivrEnsemble;3;215;0;215;0;;1
SUPPLEANT;JAMOTTE Nicolas;TELLIN;VivrEnsemble;4;191;0;191;0;;4
SUPPLEANT;LIBERT-LIBIOULLE Nathalie;TELLIN;VivrEnsemble;5;213;0;213;0;;3
SUPPLEANT;MEYNEN Jean-Louis;TELLIN;VivrEnsemble;6;188;0;188;0;;5
SUPPLEANT;GRUSLIN Christian;TELLIN;VivrEnsemble;7;184;0;184;0;;6
SUPPLEANT;NOEL Gaëtan;TELLIN;VivrEnsemble;8;180;0;180;0;;7
SUPPLEANT;DETHIER-TIGNEE Nathalie;TELLIN;VivrEnsemble;9;175;0;175;0;;8
ELU;LECOMTE-BOVY Isabelle;TELLIN;VivrEnsemble;10;226;0;226;0;3;8
SUPPLEANT;PIGEON Jean;TELLIN;VivrEnsemble;11;215;0;215;0;;2
ELU;NOËL Christiane;TENNEVILLE;AVEC Vous;1;514;124;638;10;1;
ELU;SIMON Christian;TENNEVILLE;AVEC Vous;2;421;10;431;0;2;
ELU;VANDINGENEN Jean-Pierre;TENNEVILLE;AVEC Vous;3;317;0;317;0;4;
SUPPLEANT;GEORIS-LÉONARD Patricia;TENNEVILLE;AVEC Vous;4;317;0;317;0;;1
SUPPLEANT;COLLARD-ANDRÉ Sophie;TENNEVILLE;AVEC Vous;5;293;0;293;0;;4
SUPPLEANT;MARCHAND Yvan;TENNEVILLE;AVEC Vous;6;308;0;308;0;;2
SUPPLEANT;MAKA Stéphanie;TENNEVILLE;AVEC Vous;7;259;0;259;0;;7
SUPPLEANT;PICARD Michaël;TENNEVILLE;AVEC Vous;8;282;0;282;0;;5
SUPPLEANT;GILLET-BERTRAND Marie-Paule;TENNEVILLE;AVEC Vous;9;304;0;304;0;;3
SUPPLEANT;PECHE Yvon;TENNEVILLE;AVEC Vous;10;279;0;279;0;;6
ELU;WILMET Claude;TENNEVILLE;AVEC Vous;11;372;0;372;0;3;6
ELU;GAUTHIER Marc;TENNEVILLE;IC TENNEVILLE;1;784;189;973;172;1;
ELU;LAURENT-GRÉGOIRE Anne;TENNEVILLE;IC TENNEVILLE;2;438;172;610;0;3;
ELU;DUFEY-SIMON Bernadette;TENNEVILLE;IC TENNEVILLE;3;461;0;461;0;4;
ELU;ORBAN Michel;TENNEVILLE;IC TENNEVILLE;4;385;0;385;0;7;
SUPPLEANT;MARTIN Julie;TENNEVILLE;IC TENNEVILLE;5;362;0;362;0;;1
ELU;COLLARD Ludovic;TENNEVILLE;IC TENNEVILLE;6;401;0;401;0;5;1
SUPPLEANT;BODY-DUPLICY Pascale;TENNEVILLE;IC TENNEVILLE;7;359;0;359;0;;2
SUPPLEANT;BORREY Vincent;TENNEVILLE;IC TENNEVILLE;8;347;0;347;0;;3
SUPPLEANT;GEORIS-MARBEHANT Mélanie;TENNEVILLE;IC TENNEVILLE;9;299;0;299;0;;4
ELU;PIRSON Alphonse;TENNEVILLE;IC TENNEVILLE;10;392;0;392;0;6;4
ELU;CHARLIER Nicolas;TENNEVILLE;IC TENNEVILLE;11;615;0;615;0;2;
ELU;DAELE Matthieu;THEUX;Ecolo;1;560;593;1153;391;1;
ELU;DEGIVE Gaëlle;THEUX;Ecolo;2;241;391;632;0;2;
SUPPLEANT;DEVIVIER Brice;THEUX;Ecolo;3;115;0;115;0;;3
SUPPLEANT;LINKENS Josine;THEUX;Ecolo;4;86;0;86;0;;9
SUPPLEANT;WARLING Xavier;THEUX;Ecolo;5;77;0;77;0;;12
SUPPLEANT;COOMANS-DEPUS Hélène;THEUX;Ecolo;6;89;0;89;0;;8
SUPPLEANT;DUGAILLIEZ Raphaël;THEUX;Ecolo;7;85;0;85;0;;11
SUPPLEANT;CHANSON Julie;THEUX;Ecolo;8;133;0;133;0;;1
SUPPLEANT;BASTIANELLO Joni;THEUX;Ecolo;9;117;0;117;0;;2
ELU;GONAY Pascale;THEUX;Ecolo;10;151;0;151;0;4;2
SUPPLEANT;WILLAME Philippe;THEUX;Ecolo;11;65;0;65;0;;18
SUPPLEANT;PETIT Angélique;THEUX;Ecolo;12;76;0;76;0;;15
SUPPLEANT;WASTEELS Philippe;THEUX;Ecolo;13;92;0;92;0;;7
SUPPLEANT;DESSAUCY Josy;THEUX;Ecolo;14;55;0;55;0;;19
SUPPLEANT;SALIS Stéphane;THEUX;Ecolo;15;77;0;77;0;;13
SUPPLEANT;MAHAUX Monique;THEUX;Ecolo;16;86;0;86;0;;10
SUPPLEANT;JACOB José;THEUX;Ecolo;17;77;0;77;0;;14
SUPPLEANT;CULOT Bernadette;THEUX;Ecolo;18;93;0;93;0;;6
SUPPLEANT;BAUCHE Hervé;THEUX;Ecolo;19;76;0;76;0;;16
SUPPLEANT;WASTEELS Séverine;THEUX;Ecolo;20;76;0;76;0;;17
SUPPLEANT;BRÉDO Henri;THEUX;Ecolo;21;94;0;94;0;;5
SUPPLEANT;SIMONS Justine;THEUX;Ecolo;22;106;0;106;0;;4
ELU;DAELE Luc;THEUX;Ecolo;23;260;0;260;0;3;4
ELU;FRÉDÉRIC André;THEUX;PS+;1;999;446;1445;349;1;
ELU;MATHIEU-DAHMEN Kateline;THEUX;PS+;2;130;349;479;0;2;
ELU;BOVY Thierry;THEUX;PS+;3;243;0;243;0;4;
SUPPLEANT;DAHMEN Jean-Christophe;THEUX;PS+;4;196;0;196;0;;2
SUPPLEANT;LEMAL Philippe;THEUX;PS+;5;179;0;179;0;;3
SUPPLEANT;DAHMEN Véronique;THEUX;PS+;6;127;0;127;0;;7
SUPPLEANT;GARSOUX Francis;THEUX;PS+;7;217;0;217;0;;1
ELU;KAYE Aurélie;THEUX;PS+;8;220;0;220;0;5;1
ELU;DECHENEUX Alain;THEUX;PS+;9;245;0;245;0;3;
SUPPLEANT;SENTE-FONTAINE Christel;THEUX;PS+;10;121;0;121;0;;10
SUPPLEANT;BAUM Francis;THEUX;PS+;11;112;0;112;0;;14
SUPPLEANT;TROISFONTAINE Chantal;THEUX;PS+;12;103;0;103;0;;15
SUPPLEANT;LAFFINEUR Roger;THEUX;PS+;13;143;0;143;0;;5
SUPPLEANT;ERNOULD Catherine;THEUX;PS+;14;116;0;116;0;;13
SUPPLEANT;BRÉDO-NÉLIS Fabienne;THEUX;PS+;15;151;0;151;0;;4
SUPPLEANT;DENOOZ Pascal;THEUX;PS+;16;122;0;122;0;;8
SUPPLEANT;DELANDSHEERE Michel;THEUX;PS+;17;86;0;86;0;;16
SUPPLEANT;EVERTZ Dany;THEUX;PS+;18;86;0;86;0;;17
SUPPLEANT;GRIGNARD-BAWIN Aline;THEUX;PS+;19;85;0;85;0;;18
SUPPLEANT;DRESSE Richard;THEUX;PS+;20;117;0;117;0;;12
SUPPLEANT;BETTONVILLE Ariane;THEUX;PS+;21;122;0;122;0;;9
SUPPLEANT;HÉROUFOSSE-NIZET Bernadette;THEUX;PS+;22;143;0;143;0;;6
SUPPLEANT;PONSEN Thierry;THEUX;PS+;23;119;0;119;0;;11
ELU;BOURY Philippe;THEUX;IFR;1;2281;1933;4214;3863;1;
ELU;PAROTTE-BREDA Marie-France;THEUX;IFR;2;292;3863;4155;0;2;
ELU;LODEZ Alexandre;THEUX;IFR;3;371;0;371;0;9;
SUPPLEANT;WILKIN-DAMSEAUX Raphaëlle;THEUX;IFR;4;193;0;193;0;;7
ELU;DERU Didier;THEUX;IFR;5;739;0;739;0;3;7
ELU;LABEYE-MAURER Chantal;THEUX;IFR;6;324;0;324;0;11;
ELU;VANLOUBBEECK Michaël;THEUX;IFR;7;546;0;546;0;5;
SUPPLEANT;LONGRÉE Sandrine;THEUX;IFR;8;181;0;181;0;;8
ELU;GOHY François;THEUX;IFR;9;327;0;327;0;10;8
SUPPLEANT;BIELEN-LIÉGEOIS Corinne;THEUX;IFR;10;227;0;227;0;;4
SUPPLEANT;THÉATE Cédric;THEUX;IFR;11;236;0;236;0;;2
ELU;BOURGEOIS Valentine;THEUX;IFR;12;284;0;284;0;12;2
ELU;GAVRAY Bruno;THEUX;IFR;13;276;0;276;0;13;
SUPPLEANT;BALTUS Nadine;THEUX;IFR;14;131;0;131;0;;9
ELU;MARQUET Jean-Yves;THEUX;IFR;15;402;0;402;0;8;9
SUPPLEANT;WERTZ Aurélie;THEUX;IFR;16;205;0;205;0;;6
SUPPLEANT;BERTON Christophe;THEUX;IFR;17;229;0;229;0;;3
ELU;BOULANGER-BRISBOIS Claudine;THEUX;IFR;18;272;0;272;0;14;3
SUPPLEANT;DUMOULIN Jean-Louis;THEUX;IFR;19;249;0;249;0;;1
SUPPLEANT;RUELLE Anne;THEUX;IFR;20;227;0;227;0;;5
ELU;LEMARCHAND Pierre;THEUX;IFR;21;467;0;467;0;6;5
ELU;ORBAN-JACQUET Christiane;THEUX;IFR;22;404;0;404;0;7;
ELU;GAVAGE Dany;THEUX;IFR;23;562;0;562;0;4;
ELU;MEYER Herbert;THIMISTER-CLERMONT;Ecolo;1;272;355;627;34;1;
SUPPLEANT;CNOP-ENDRON Martine;THIMISTER-CLERMONT;Ecolo;2;107;34;141;0;;6
ELU;BAGUETTE Roger;THIMISTER-CLERMONT;Ecolo;3;171;0;171;0;2;6
SUPPLEANT;SIMAR Florence;THIMISTER-CLERMONT;Ecolo;4;143;0;143;0;;1
SUPPLEANT;MONAMI Romain;THIMISTER-CLERMONT;Ecolo;5;111;0;111;0;;5
SUPPLEANT;DEMEZ-SCHWANEN Marie-José;THIMISTER-CLERMONT;Ecolo;6;86;0;86;0;;10
SUPPLEANT;LORQUET Michel;THIMISTER-CLERMONT;Ecolo;7;81;0;81;0;;11
SUPPLEANT;CALMANT Marie-Christine;THIMISTER-CLERMONT;Ecolo;8;112;0;112;0;;4
SUPPLEANT;CALIFICE Stéphane;THIMISTER-CLERMONT;Ecolo;9;87;0;87;0;;9
SUPPLEANT;HARDY-ORBAN Chantal;THIMISTER-CLERMONT;Ecolo;10;90;0;90;0;;7
SUPPLEANT;DEMEZ Jean-Paul;THIMISTER-CLERMONT;Ecolo;11;128;0;128;0;;2
SUPPLEANT;GEENEN-MERENNE Chrystelle;THIMISTER-CLERMONT;Ecolo;12;67;0;67;0;;14
SUPPLEANT;SCHYNS Jean-Marie;THIMISTER-CLERMONT;Ecolo;13;70;0;70;0;;12
SUPPLEANT;HICK-MEUNIER Jenny;THIMISTER-CLERMONT;Ecolo;14;70;0;70;0;;13
SUPPLEANT;DEKIMPE Yves;THIMISTER-CLERMONT;Ecolo;15;90;0;90;0;;8
SUPPLEANT;VANDEBERG-WAUCOMONT Yvette;THIMISTER-CLERMONT;Ecolo;16;128;0;128;0;;3
ELU;SCHNACKERS Joseph;THIMISTER-CLERMONT;Ecolo;17;145;0;145;0;3;3
ELU;d'OULTREMONT Didier;THIMISTER-CLERMONT;EIC;1;992;1548;2540;1042;1;
ELU;HUYNEN-KEVERS Marie-Astrid;THIMISTER-CLERMONT;EIC;2;581;1042;1623;0;2;
ELU;PIRENNE Joseph;THIMISTER-CLERMONT;EIC;3;726;0;726;0;4;
ELU;HUYNEN-DELHEZ Cécile;THIMISTER-CLERMONT;EIC;4;694;0;694;0;6;
ELU;DEMONCEAU Lambert;THIMISTER-CLERMONT;EIC;5;748;0;748;0;3;
ELU;SCHREURS Gaston;THIMISTER-CLERMONT;EIC;6;719;0;719;0;5;
SUPPLEANT;DEMOULIN Christophe;THIMISTER-CLERMONT;EIC;7;324;0;324;0;;1
SUPPLEANT;SCHYNS Edmond;THIMISTER-CLERMONT;EIC;8;292;0;292;0;;2
ELU;ERNST Dany;THIMISTER-CLERMONT;EIC;9;533;0;533;0;7;2
ELU;BONIVER-MEURIS Caroline;THIMISTER-CLERMONT;EIC;10;365;0;365;0;13;
ELU;CHARLIER-ANDRE Christine;THIMISTER-CLERMONT;EIC;11;392;0;392;0;10;
ELU;BRAGARD-SCHMETZ Nicole;THIMISTER-CLERMONT;EIC;12;368;0;368;0;12;
ELU;ZINNEN-FABRY Anne;THIMISTER-CLERMONT;EIC;13;431;0;431;0;9;
SUPPLEANT;JAMAR-SABEL Josiane;THIMISTER-CLERMONT;EIC;14;231;0;231;0;;3
ELU;JACQUINET Lucie;THIMISTER-CLERMONT;EIC;15;383;0;383;0;11;3
ELU;DHEUR-DEMEZ Viviane;THIMISTER-CLERMONT;EIC;16;332;0;332;0;14;
ELU;AUSSEMS Hubert;THIMISTER-CLERMONT;EIC;17;509;0;509;0;8;
ELU;BROUSSE Sébastien;THUIN;ECOLO;1;116;149;265;0;1;
SUPPLEANT;DEBELLE Lora;THUIN;ECOLO;2;81;0;81;0;;4
SUPPLEANT;LECLERCQ Michael;THUIN;ECOLO;3;94;0;94;0;;2
SUPPLEANT;LONTIE Anne-Françoise;THUIN;ECOLO;4;69;0;69;0;;8
SUPPLEANT;DUPONT Michael;THUIN;ECOLO;5;75;0;75;0;;6
SUPPLEANT;PIRSON Julie;THUIN;ECOLO;6;49;0;49;0;;15
SUPPLEANT;GROSJEAN Cyril;THUIN;ECOLO;7;54;0;54;0;;13
SUPPLEANT;ENA Caroline;THUIN;ECOLO;8;51;0;51;0;;14
SUPPLEANT;DEVILLERS Julien;THUIN;ECOLO;9;42;0;42;0;;18
SUPPLEANT;WILLAME-LOMBART Patricia;THUIN;ECOLO;10;83;0;83;0;;3
SUPPLEANT;FOULON Pierre-Jean;THUIN;ECOLO;11;81;0;81;0;;5
SUPPLEANT;BIOT Stéphanie;THUIN;ECOLO;12;64;0;64;0;;9
SUPPLEANT;TRIGALET Jean-Paul;THUIN;ECOLO;13;59;0;59;0;;11
SUPPLEANT;APARASCHIVEI Lucretia;THUIN;ECOLO;14;47;0;47;0;;16
SUPPLEANT;MORCIAUX Christian;THUIN;ECOLO;15;62;0;62;0;;10
SUPPLEANT;LÉTÉ Fabienne;THUIN;ECOLO;16;42;0;42;0;;19
SUPPLEANT;KNOOPS Jérémie;THUIN;ECOLO;17;41;0;41;0;;21
SUPPLEANT;CARLIER Delphine;THUIN;ECOLO;18;46;0;46;0;;17
SUPPLEANT;FOUARGE Luc;THUIN;ECOLO;19;72;0;72;0;;7
SUPPLEANT;LECLERCQ Violette;THUIN;ECOLO;20;42;0;42;0;;20
SUPPLEANT;BATTA Paul;THUIN;ECOLO;21;40;0;40;0;;22
SUPPLEANT;DURIEUX Raphaëlle;THUIN;ECOLO;22;57;0;57;0;;12
SUPPLEANT;COSTER Dominique;THUIN;ECOLO;23;104;0;104;0;;1
ELU;FURLAN Paul;THUIN;PS;1;2881;1357;4238;2673;1;
ELU;VAN LAETHEM Marie-Eve;THUIN;PS;2;1335;2673;4008;0;2;
ELU;BLANCHART Philippe;THUIN;PS;3;1507;0;1507;0;3;
ELU;DUHANT Frédéric;THUIN;PS;4;351;0;351;0;8;
ELU;CRAMPONT Vincent;THUIN;PS;5;764;0;764;0;5;
ELU;CAFFONETTE Yves;THUIN;PS;6;790;0;790;0;4;
ELU;VRAIE Patrice;THUIN;PS;7;753;0;753;0;6;
ELU;ABEL Frédérique;THUIN;PS;8;239;0;239;0;13;
